"master_key","cntyvtd","county"
"n1410012","1410012","El Paso"
"n1470005","1470005","Fannin"
"n1572051","1572051","Fort Bend"
"n1670422","1670422","Galveston"
"n4530456","4530456","Travis"
"n4530135","4530135","Travis"
"n4610005","4610005","Upton"
"n4790133","4790133","Webb"
"n4810403","4810403","Wharton"
"n2150183","2150183","Hidalgo"
"n2450039","2450039","Jefferson"
"n3390013","3390013","Montgomery"
"n4391457","4391457","Tarrant"
"n4391150","4391150","Tarrant"
"n4392721","4392721","Tarrant"
"n2010767","2010767","Harris"
"n2011016","2011016","Harris"
"n2010190","2010190","Harris"
"n2010436","2010436","Harris"
"n2010522","2010522","Harris"
"n2010684","2010684","Harris"
"n1133920","1133920","Dallas"
"n1211046","1211046","Denton"
"n1573093","1573093","Fort Bend"
"n1770001","1770001","Gonzales"
"n1850004","1850004","Grimes"
"n2010045A","2010045A","Harris"
"n4530381B","4530381B","Travis"
"n4890011","4890011","Willacy"
"n3490101","3490101","Navarro"
"n4010112","4010112","Rusk"
"n4391684","4391684","Tarrant"
"n4393590","4393590","Tarrant"
"n4394705","4394705","Tarrant"
"n4510114","4510114","Tom Green"
"n2010376","2010376","Harris"
"n2010081","2010081","Harris"
"n2010830","2010830","Harris"
"n2011162","2011162","Harris"
"n2150037","2150037","Hidalgo"
"n2270207","2270207","Howard"
"n150207","150207","Austin"
"n291121","291121","Bexar"
"n610038","610038","Cameron"
"n850070","850070","Collin"
"n1134143","1134143","Dallas"
"n1410052","1410052","El Paso"
"n277004GB","277004GB","Lamar"
"n3030155","3030155","Lubbock"
"n4170101B","4170101B","Shackelford"
"n4391295","4391295","Tarrant"
"n4394458","4394458","Tarrant"
"n4790349","4790349","Webb"
"n1870228","1870228","Guadalupe"
"n2010476","2010476","Harris"
"n2010730","2010730","Harris"
"n2010482","2010482","Harris"
"n2430004","2430004","Jeff Davis"
"n2610001","2610001","Kenedy"
"n294201","294201","Bexar"
"n292059","292059","Bexar"
"n293203","293203","Bexar"
"n530001","530001","Burnet"
"n1134016","1134016","Dallas"
"n1131315","1131315","Dallas"
"n4710304","4710304","Walker"
"n2150126","2150126","Hidalgo"
"n3390106","3390106","Montgomery"
"n3390064","3390064","Montgomery"
"n3630013","3630013","Palo Pinto"
"n4391001","4391001","Tarrant"
"n4410405","4410405","Taylor"
"n1410152","1410152","El Paso"
"n1410158","1410158","El Paso"
"n1810307","1810307","Grayson"
"n2010582","2010582","Harris"
"n2011122","2011122","Harris"
"n2150083","2150083","Hidalgo"
"n90002","90002","Archer"
"n294098","294098","Bexar"
"n293059","293059","Bexar"
"n390045","390045","Brazoria"
"n850116","850116","Collin"
"n1010301","1010301","Cottle"
"n4394231","4394231","Tarrant"
"n4970003","4970003","Wise"
"n2710001","2710001","Kinney"
"n2710004","2710004","Kinney"
"n3030057","3030057","Lubbock"
"n3550040","3550040","Nueces"
"n3730005","3730005","Polk"
"n4090106","4090106","San Patricio"
"n1213149","1213149","Denton"
"n1890307","1890307","Hale"
"n2010773","2010773","Harris"
"n2011022","2011022","Harris"
"n2090347","2090347","Hays"
"n2450045","2450045","Jefferson"
"n270302","270302","Bell"
"n293157","293157","Bexar"
"n292104","292104","Bexar"
"n350005","350005","Bosque"
"n430004","430004","Brewster"
"n850216","850216","Collin"
"n4393421","4393421","Tarrant"
"n2510014","2510014","Johnson"
"n2930204","2930204","Limestone"
"n3090080B","3090080B","Mclennan"
"n3390109","3390109","Montgomery"
"n3590404","3590404","Oldham"
"n4250003","4250003","Somervell"
"n1132506","1132506","Dallas"
"n2010087","2010087","Harris"
"n2010628","2010628","Harris"
"n2030003","2030003","Harrison"
"n2150080","2150080","Hidalgo"
"n2270404","2270404","Howard"
"n270115","270115","Bell"
"n294055","294055","Bexar"
"n293096","293096","Bexar"
"n410007","410007","Brazos"
"n530015","530015","Burnet"
"n1391031","1391031","Ellis"
"n4850406","4850406","Wichita"
"n4910424","4910424","Williamson"
"n2150223","2150223","Hidalgo"
"n3670315","3670315","Parker"
"n4170307","4170307","Shackelford"
"n4391061","4391061","Tarrant"
"n4393538","4393538","Tarrant"
"n4530306","4530306","Travis"
"n1574141","1574141","Fort Bend"
"n2010562","2010562","Harris"
"n2010064","2010064","Harris"
"n2010727","2010727","Harris"
"n2011059","2011059","Harris"
"n2090140","2090140","Hays"
"n50032","50032","Angelina"
"n270305","270305","Bell"
"n292144","292144","Bexar"
"n293119","293119","Bexar"
"n350002","350002","Bosque"
"n410030","410030","Brazos"
"n4530337","4530337","Travis"
"n4770208","4770208","Washington"
"n489002A","489002A","Willacy"
"n1574032","1574032","Fort Bend"
"n1670495","1670495","Galveston"
"n2010207","2010207","Harris"
"n2010704","2010704","Harris"
"n4392644","4392644","Tarrant"
"n4530111","4530111","Travis"
"n850090","850090","Collin"
"n1132006","1132006","Dallas"
"n1134111","1134111","Dallas"
"n1211006","1211006","Denton"
"n1391008","1391008","Ellis"
"n1410115","1410115","El Paso"
"n37001B","37001B","Bowie"
"n910205","910205","Comal"
"n1131101","1131101","Dallas"
"n1134081","1134081","Dallas"
"n1150004","1150004","Dawson"
"n1213146","1213146","Denton"
"n3290108B","3290108B","Midland"
"n3550034","3550034","Nueces"
"n3810418","3810418","Randall"
"n4392357","4392357","Tarrant"
"n4630002","4630002","Uvalde"
"n1470002","1470002","Fannin"
"n1670412","1670412","Galveston"
"n2010939","2010939","Harris"
"n2170013","2170013","Hill"
"n2490016","2490016","Jim Wells"
"n2950404","2950404","Lipscomb"
"n294081","294081","Bexar"
"n294032","294032","Bexar"
"n610021","610021","Cameron"
"n710005","710005","Chambers"
"n890201","890201","Colorado"
"n1131136","1131136","Dallas"
"n2150246","2150246","Hidalgo"
"n3290404","3290404","Midland"
"n38702-1B","38702-1B","Red River"
"n4370007","4370007","Swisher"
"n4394290","4394290","Tarrant"
"n4930101","4930101","Wilson"
"n1132902","1132902","Dallas"
"n1133110","1133110","Dallas"
"n1214168","1214168","Denton"
"n1890101","1890101","Hale"
"n2010585","2010585","Harris"
"n2010916","2010916","Harris"
"n50007","50007","Angelina"
"n50012","50012","Angelina"
"n292118","292118","Bexar"
"n670011","670011","Cass"
"n1134035","1134035","Dallas"
"n1131049","1131049","Dallas"
"n4510358","4510358","Tom Green"
"n4510308","4510308","Tom Green"
"n2450082","2450082","Jefferson"
"n3030015","3030015","Lubbock"
"n3030141","3030141","Lubbock"
"n323001C","323001C","Maverick"
"n4391608","4391608","Tarrant"
"n4394410","4394410","Tarrant"
"n1133015","1133015","Dallas"
"n1131739","1131739","Dallas"
"n1710007","1710007","Gillespie"
"n2010399","2010399","Harris"
"n2010393","2010393","Harris"
"n2010227","2010227","Harris"
"n10018","10018","Anderson"
"n250009","250009","Bee"
"n293076","293076","Bexar"
"n1391051","1391051","Ellis"
"n1610004A","1610004A","Freestone"
"n1770005","1770005","Gonzales"
"n4850207","4850207","Wichita"
"n3070402","3070402","Mcculloch"
"n3090042","3090042","Mclennan"
"n3550057","3550057","Nueces"
"n4392462","4392462","Tarrant"
"n4510107","4510107","Tom Green"
"n4530270","4530270","Travis"
"n2010250","2010250","Harris"
"n2090317","2090317","Hays"
"n2310429","2310429","Hunt"
"n2410007","2410007","Jasper"
"n2470001","2470001","Jim Hogg"
"n2990203","2990203","Llano"
"n212014","212014","Bastrop"
"n294012","294012","Bexar"
"n292167","292167","Bexar"
"n410050","410050","Brazos"
"n910110","910110","Comal"
"n1134087","1134087","Dallas"
"n4530241","4530241","Travis"
"n4790169","4790169","Webb"
"n2370002","2370002","Jack"
"n3090019","3090019","Mclennan"
"n3290203","3290203","Midland"
"n3630028","3630028","Palo Pinto"
"n4391154","4391154","Tarrant"
"n4391439","4391439","Tarrant"
"n1133209","1133209","Dallas"
"n1410092","1410092","El Paso"
"n1630005","1630005","Frio"
"n1870110","1870110","Guadalupe"
"n2010519","2010519","Harris"
"n2170007","2170007","Hill"
"n550401","550401","Caldwell"
"n910406","910406","Comal"
"n1131081","1131081","Dallas"
"n1133319","1133319","Dallas"
"n1870211","1870211","Guadalupe"
"n2010419","2010419","Harris"
"n3810131","3810131","Randall"
"n4394512","4394512","Tarrant"
"n4391095","4391095","Tarrant"
"n4391515","4391515","Tarrant"
"n2010542","2010542","Harris"
"n2010959","2010959","Harris"
"n2011082","2011082","Harris"
"n2210105","2210105","Hood"
"n325004B","325004B","Medina"
"n3670115","3670115","Parker"
"n390008","390008","Brazoria"
"n550100","550100","Caldwell"
"n790404","790404","Cochran"
"n850239","850239","Collin"
"n1131170","1131170","Dallas"
"n1132400","1132400","Dallas"
"n2910008","2910008","Liberty"
"n3090061","3090061","Mclennan"
"n3390045","3390045","Montgomery"
"n3550077","3550077","Nueces"
"n1134624","1134624","Dallas"
"n1133611","1133611","Dallas"
"n2090204","2090204","Hays"
"n2150146","2150146","Hidalgo"
"n2310107","2310107","Hunt"
"n2510037","2510037","Johnson"
"n50026","50026","Angelina"
"n292181F","292181F","Bexar"
"n850133","850133","Collin"
"n1134100","1134100","Dallas"
"n1132015","1132015","Dallas"
"n1132055","1132055","Dallas"
"n4790266","4790266","Webb"
"n2450025","2450025","Jefferson"
"n3030111","3030111","Lubbock"
"n3030037","3030037","Lubbock"
"n41901SE","41901SE","Shelby"
"n4392614","4392614","Tarrant"
"n4530162","4530162","Travis"
"n1410072","1410072","El Paso"
"n1670341","1670341","Galveston"
"n2010164","2010164","Harris"
"n2010213","2010213","Harris"
"n2010710","2010710","Harris"
"n2450062","2450062","Jefferson"
"n294181","294181","Bexar"
"n293139A","293139A","Bexar"
"n1212069","1212069","Denton"
"n1350402","1350402","Ector"
"n1810103","1810103","Grayson"
"n1870117","1870117","Guadalupe"
"n4393361","4393361","Tarrant"
"n4393716","4393716","Tarrant"
"n4394599","4394599","Tarrant"
"n4393574","4393574","Tarrant"
"n1590202","1590202","Franklin"
"n1870404","1870404","Guadalupe"
"n2010242","2010242","Harris"
"n2450020","2450020","Jefferson"
"n2790009","2790009","Lamb"
"n3090079","3090079","Mclennan"
"n270318","270318","Bell"
"n294090","294090","Bexar"
"n292156","292156","Bexar"
"n610036","610036","Cameron"
"n850151","850151","Collin"
"n1133007","1133007","Dallas"
"n4910136","4910136","Williamson"
"n49904-3","49904-3","Wood"
"n3730003","3730003","Polk"
"n4230010","4230010","Smith"
"n4391747","4391747","Tarrant"
"n4393669","4393669","Tarrant"
"n4530125","4530125","Travis"
"n4590016","4590016","Upshur"
"n1134126","1134126","Dallas"
"n1131163","1131163","Dallas"
"n1214183","1214183","Denton"
"n1410127","1410127","El Paso"
"n1574076","1574076","Fort Bend"
"n3490300","3490300","Navarro"
"n1410196","1410196","El Paso"
"n1670144","1670144","Galveston"
"n1910401","1910401","Hall"
"n2010288","2010288","Harris"
"n2010620","2010620","Harris"
"n2010951","2010951","Harris"
"n4530152","4530152","Travis"
"n4630014","4630014","Uvalde"
"n4790250B","4790250B","Webb"
"n4910186","4910186","Williamson"
"n4970018","4970018","Wise"
"n2090436","2090436","Hays"
"n2190035","2190035","Hockley"
"n4230033","4230033","Smith"
"n4394018","4394018","Tarrant"
"n4392145","4392145","Tarrant"
"n4530380","4530380","Travis"
"n1134529","1134529","Dallas"
"n1219200","1219200","Denton"
"n1410173","1410173","El Paso"
"n1610011B","1610011B","Freestone"
"n1890205","1890205","Hale"
"n2010928","2010928","Harris"
"n4530352","4530352","Travis"
"n4530182","4530182","Travis"
"n467001C","467001C","Van Zandt"
"n4790130","4790130","Webb"
"n4910253","4910253","Williamson"
"n4930416","4930416","Wilson"
"n2010265","2010265","Harris"
"n2010597","2010597","Harris"
"n4394092","4394092","Tarrant"
"n4391146","4391146","Tarrant"
"n4394595","4394595","Tarrant"
"n4392708","4392708","Tarrant"
"n294159","294159","Bexar"
"n291132","291132","Bexar"
"n330004","330004","Borden"
"n850005","850005","Collin"
"n1132112","1132112","Dallas"
"n1211044","1211044","Denton"
"n4910305","4910305","Williamson"
"n3350001","3350001","Mitchell"
"n3550097","3550097","Nueces"
"n39304-2","39304-2","Roberts"
"n4391085","4391085","Tarrant"
"n4394497","4394497","Tarrant"
"n4770104","4770104","Washington"
"n1211038","1211038","Denton"
"n1571144","1571144","Fort Bend"
"n2010079","2010079","Harris"
"n2010742","2010742","Harris"
"n21304SE","21304SE","Henderson"
"n2550005","2550005","Karnes"
"n291110","291110","Bexar"
"n850028","850028","Collin"
"n1132137","1132137","Dallas"
"n1211061","1211061","Denton"
"n1572023","1572023","Fort Bend"
"n2010096","2010096","Harris"
"n2670004","2670004","Kimble"
"n3030010","3030010","Lubbock"
"n329108A","329108A","Midland"
"n3550075","3550075","Nueces"
"n4391021","4391021","Tarrant"
"n4394375","4394375","Tarrant"
"n2010102","2010102","Harris"
"n2010765","2010765","Harris"
"n2010643","2010643","Harris"
"n2130002","2130002","Henderson"
"n2150095","2150095","Hidalgo"
"n2510029","2510029","Johnson"
"n294113","294113","Bexar"
"n291010","291010","Bexar"
"n292017","292017","Bexar"
"n37003B","37003B","Bowie"
"n730042","730042","Cherokee"
"n850128","850128","Collin"
"n4530372A","4530372A","Travis"
"n3390028A","3390028A","Montgomery"
"n3390098","3390098","Montgomery"
"n3550052","3550052","Nueces"
"n3990004","3990004","Runnels"
"n4350201","4350201","Sutton"
"n4392827B","4392827B","Tarrant"
"n1132805","1132805","Dallas"
"n2010788","2010788","Harris"
"n2150118","2150118","Hidalgo"
"n2210101","2210101","Hood"
"n2730034","2730034","Kleberg"
"n2970014","2970014","Live Oak"
"n294136","294136","Bexar"
"n291033","291033","Bexar"
"n291154B","291154B","Bexar"
"n370013","370013","Bowie"
"n770024","770024","Clay"
"n850105","850105","Collin"
"n4392673","4392673","Tarrant"
"n2930405","2930405","Limestone"
"n3390005","3390005","Montgomery"
"n3430103","3430103","Morris"
"n3550029","3550029","Nueces"
"n397001D","397001D","Rockwall"
"n4150009","4150009","Scurry"
"n1132087","1132087","Dallas"
"n2010934","2010934","Harris"
"n2150141","2150141","Hidalgo"
"n2170005","2170005","Hill"
"n2570013","2570013","Kaufman"
"n277003F","277003F","Lamar"
"n270216","270216","Bell"
"n293195","293195","Bexar"
"n292057","292057","Bexar"
"n410025","410025","Brazos"
"n690301","690301","Castro"
"n850168","850168","Collin"
"n4890009","4890009","Willacy"
"n5050002","5050002","Zapata"
"n2450097","2450097","Jefferson"
"n2790002","2790002","Lamb"
"n2910025","2910025","Liberty"
"n4393584","4393584","Tarrant"
"n4393260","4393260","Tarrant"
"n4410403","4410403","Taylor"
"n1131307","1131307","Dallas"
"n1850002","1850002","Grimes"
"n2010580","2010580","Harris"
"n2010911","2010911","Harris"
"n2011160","2011160","Harris"
"n2010828","2010828","Harris"
"n130021","130021","Atascosa"
"n294096","294096","Bexar"
"n37016A","37016A","Bowie"
"n610030","610030","Cameron"
"n910108","910108","Comal"
"n1132027","1132027","Dallas"
"n4530393","4530393","Travis"
"n4610003","4610003","Upton"
"n4790311","4790311","Webb"
"n2150218","2150218","Hidalgo"
"n2450037","2450037","Jefferson"
"n3490201","3490201","Navarro"
"n3710006","3710006","Pecos"
"n4010318","4010318","Rusk"
"n4391293","4391293","Tarrant"
"n1350305","1350305","Ector"
"n1870226","1870226","Guadalupe"
"n2010520","2010520","Harris"
"n2010225","2010225","Harris"
"n2090125","2090125","Hays"
"n2150181","2150181","Hidalgo"
"n292011","292011","Bexar"
"n293149","293149","Bexar"
"n730048","730048","Cherokee"
"n1134014","1134014","Dallas"
"n1132900","1132900","Dallas"
"n1133314","1133314","Dallas"
"n4393396","4393396","Tarrant"
"n2010534","2010534","Harris"
"n2010782","2010782","Harris"
"n2010865","2010865","Harris"
"n3090040","3090040","Mclennan"
"n3390104","3390104","Montgomery"
"n4391490","4391490","Tarrant"
"n1190009","1190009","Delta"
"n1410110","1410110","El Paso"
"n1572089","1572089","Fort Bend"
"n1574012","1574012","Fort Bend"
"n1670461","1670461","Galveston"
"n1810209","1810209","Grayson"
"n5017B","5017B","Angelina"
"n291027","291027","Bexar"
"n293005","293005","Bexar"
"n850111","850111","Collin"
"n1134079","1134079","Dallas"
"n1132096","1132096","Dallas"
"n4530454","4530454","Travis"
"n4550015","4550015","Trinity"
"n4810401","4810401","Wharton"
"n2010142","2010142","Harris"
"n2010474","2010474","Harris"
"n2150135","2150135","Hidalgo"
"n3670260","3670260","Parker"
"n4150015","4150015","Scurry"
"n4510304","4510304","Tom Green"
"n1213144","1213144","Denton"
"n1391023","1391023","Ellis"
"n1410050","1410050","El Paso"
"n1550201","1550201","Foard"
"n1870104","1870104","Guadalupe"
"n2010388","2010388","Harris"
"n294153","294153","Bexar"
"n293111","293111","Bexar"
"n33003B","33003B","Borden"
"n430002","430002","Brewster"
"n1133802","1133802","Dallas"
"n1132501","1132501","Dallas"
"n4690008","4690008","Victoria"
"n3390060","3390060","Montgomery"
"n3550092A","3550092A","Nueces"
"n3950006","3950006","Robertson"
"n4250001","4250001","Somervell"
"n4530327","4530327","Travis"
"n4690002","4690002","Victoria"
"n1350111","1350111","Ector"
"n1750042","1750042","Goliad"
"n2010328","2010328","Harris"
"n2011074","2011074","Harris"
"n2150078","2150078","Hidalgo"
"n2250003","2250003","Houston"
"n50002","50002","Angelina"
"n291073","291073","Bexar"
"n291116","291116","Bexar"
"n850022","850022","Collin"
"n850065","850065","Collin"
"n1010101","1010101","Cottle"
"n4910421","4910421","Williamson"
"n2690003","2690003","King"
"n3030004","3030004","Lubbock"
"n3310105","3310105","Milam"
"n4090101","4090101","San Patricio"
"n4394222","4394222","Tarrant"
"n4392520","4392520","Tarrant"
"n1133093","1133093","Dallas"
"n1410004","1410004","El Paso"
"n1670197","1670197","Galveston"
"n2010434","2010434","Harris"
"n2010974","2010974","Harris"
"n2330021","2330021","Hutchinson"
"n230003","230003","Baylor"
"n294199","294199","Bexar"
"n294196","294196","Bexar"
"n293155","293155","Bexar"
"n410065","410065","Brazos"
"n850214","850214","Collin"
"n4394683","4394683","Tarrant"
"n2510012B","2510012B","Johnson"
"n2870401","2870401","Lee"
"n3090034","3090034","Mclennan"
"n3590303","3590303","Oldham"
"n3870004","3870004","Red River"
"n4230027","4230027","Smith"
"n1132154","1132154","Dallas"
"n1131121","1131121","Dallas"
"n1230303","1230303","Dewitt"
"n2010040","2010040","Harris"
"n2011120","2011120","Harris"
"n2150032","2150032","Hidalgo"
"n7004A","7004A","Aransas"
"n294050","294050","Bexar"
"n291070","291070","Bexar"
"n293011","293011","Bexar"
"n390043","390043","Brazoria"
"n570009","570009","Calhoun"
"n4391120","4391120","Tarrant"
"n4394070","4394070","Tarrant"
"n2430002","2430002","Jeff Davis"
"n2593060","2593060","Kendall"
"n3030054","3030054","Lubbock"
"n3290104","3290104","Midland"
"n3530001","3530001","Nolan"
"n3670230","3670230","Parker"
